team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Cadiz,261,2023,La_liga,h,0.35761,0.258447,0.35761,0.258447,"{'att': 205, 'def': 27}","{'att': 195, 'def': 21}",4,3,0,0,1.3171,d,2023-09-27 19:30:00,0,1,0,1,0.099163
Cadiz,261,2023,La_liga,a,0.677345,3.10102,0.677345,3.10102,"{'att': 388, 'def': 14}","{'att': 145, 'def': 15}",0,19,2,3,0.1467,l,2023-10-01 19:00:00,0,0,1,0,-2.4236750000000002
Cadiz,261,2023,La_liga,h,0.653575,1.26462,0.653575,1.26462,"{'att': 242, 'def': 22}","{'att': 81, 'def': 21}",5,12,0,1,0.8185,l,2023-10-07 12:00:00,0,0,1,0,-0.6110450000000001
Cadiz,261,2023,La_liga,a,0.551967,1.6763,0.551967,1.6763,"{'att': 324, 'def': 24}","{'att': 192, 'def': 19}",5,4,0,2,0.38260000000000005,l,2023-10-23 19:00:00,0,0,1,0,-1.124333
Cadiz,261,2023,La_liga,h,1.42705,1.28392,1.42705,1.28392,"{'att': 288, 'def': 26}","{'att': 132, 'def': 21}",5,3,2,2,1.4582000000000002,d,2023-10-28 19:00:00,0,1,0,1,0.14312999999999998
Cadiz,261,2023,La_liga,a,0.821864,1.21452,0.821864,1.21452,"{'att': 145, 'def': 24}","{'att': 207, 'def': 23}",4,2,0,1,0.9967999999999999,l,2023-11-06 20:00:00,0,0,1,0,-0.392656
Cadiz,261,2023,La_liga,h,1.13056,1.84054,1.13056,1.84054,"{'att': 386, 'def': 24}","{'att': 236, 'def': 22}",4,4,0,3,0.8146,l,2023-11-26 17:30:00,0,0,1,0,-0.70998
Cadiz,261,2023,La_liga,a,0.251799,0.8514,0.251799,0.8514,"{'att': 225, 'def': 21}","{'att': 81, 'def': 19}",1,6,1,1,0.6838,d,2023-11-29 20:00:00,0,1,0,1,-0.599601
Cadiz,261,2023,La_liga,a,0.346727,2.73216,0.346727,2.73216,"{'att': 216, 'def': 13}","{'att': 141, 'def': 22}",0,17,1,1,0.0752,d,2023-12-04 20:00:00,0,1,0,1,-2.385433
Cadiz,261,2023,La_liga,h,1.15321,1.81825,1.15321,1.07497,"{'att': 177, 'def': 22}","{'att': 134, 'def': 23}",3,4,1,1,0.8117000000000001,d,2023-12-10 17:30:00,0,1,0,1,0.07824000000000009
Cadiz,261,2023,La_liga,a,1.42619,0.826817,1.42619,0.826817,"{'att': 318, 'def': 23}","{'att': 149, 'def': 20}",2,4,1,1,1.8364000000000003,d,2023-12-17 17:30:00,0,1,0,1,0.599373
Cadiz,261,2023,La_liga,h,0.856097,0.6603,0.856097,0.6603,"{'att': 234, 'def': 28}","{'att': 129, 'def': 25}",4,6,0,0,1.516,d,2023-12-21 18:00:00,0,1,0,1,0.195797
Cadiz,261,2023,La_liga,a,0.746073,3.87666,0.746073,3.87666,"{'att': 224, 'def': 24}","{'att': 150, 'def': 20}",5,10,0,2,0.08049999999999999,l,2024-01-03 16:00:00,0,0,1,0,-3.1305870000000002
Cadiz,261,2023,La_liga,h,1.55289,1.7596,0.809609,1.7596,"{'att': 113, 'def': 22}","{'att': 230, 'def': 21}",2,2,1,4,1.191,l,2024-01-14 15:15:00,0,0,1,0,-0.949991
Cadiz,261,2023,La_liga,a,0.670357,1.83115,0.670357,1.08787,"{'att': 126, 'def': 19}","{'att': 191, 'def': 18}",1,3,0,1,0.4565,l,2024-01-19 20:00:00,0,0,1,0,-0.4175129999999999
Cadiz,261,2023,La_liga,h,0.367526,0.25604,0.367526,0.25604,"{'att': 266, 'def': 18}","{'att': 179, 'def': 22}",1,1,0,0,1.3346,d,2024-01-28 15:15:00,0,1,0,1,0.11148600000000003
Cadiz,261,2023,La_liga,a,0.686978,1.00089,0.686978,1.00089,"{'att': 255, 'def': 22}","{'att': 176, 'def': 29}",4,21,0,0,1.0681,d,2024-02-04 13:00:00,0,1,0,1,-0.3139120000000001
Cadiz,261,2023,La_liga,h,0.755069,1.43872,0.755069,1.43872,"{'att': 289, 'def': 30}","{'att': 338, 'def': 20}",4,5,0,2,0.7850999999999999,l,2024-02-09 20:00:00,0,0,1,0,-0.683651
Cadiz,261,2023,La_liga,a,0.919753,1.37854,0.919753,1.37854,"{'att': 241, 'def': 20}","{'att': 199, 'def': 22}",2,5,0,2,0.9793000000000001,l,2024-02-17 15:15:00,0,0,1,0,-0.45878700000000006
Cadiz,261,2023,La_liga,h,1.87476,0.680213,1.87476,0.680213,"{'att': 114, 'def': 25}","{'att': 265, 'def': 20}",4,4,2,2,2.2883,d,2024-02-25 13:00:00,0,1,0,1,1.194547
Cadiz,261,2023,La_liga,a,1.21648,0.688061,1.21648,0.688061,"{'att': 247, 'def': 30}","{'att': 153, 'def': 21}",7,3,1,1,1.7839,d,2024-03-02 15:15:00,0,1,0,1,0.528419
Cadiz,261,2023,La_liga,h,1.18033,0.895711,1.18033,0.895711,"{'att': 319, 'def': 33}","{'att': 179, 'def': 21}",3,3,2,0,1.6051,w,2024-03-09 15:15:00,1,0,0,3,0.28461900000000007
Cadiz,261,2023,La_liga,a,0.695705,2.34962,0.695705,2.34962,"{'att': 324, 'def': 14}","{'att': 141, 'def': 23}",4,6,0,2,0.34409999999999996,l,2024-03-15 20:00:00,0,0,1,0,-1.6539149999999998
Cadiz,261,2023,La_liga,h,1.19169,0.412637,1.19169,0.412637,"{'att': 173, 'def': 36}","{'att': 245, 'def': 21}",4,2,1,0,2.0358,w,2024-03-29 20:00:00,1,0,0,3,0.779053
Cadiz,261,2023,La_liga,h,0.79048,0.833415,0.79048,0.833415,"{'att': 353, 'def': 28}","{'att': 164, 'def': 27}",8,5,0,1,1.2809,l,2024-04-13 19:00:00,0,0,1,0,-0.042935000000000056
Cadiz,261,2023,La_liga,a,1.82433,2.30941,1.82433,2.30941,"{'att': 330, 'def': 28}","{'att': 230, 'def': 14}",6,11,1,4,1.0333999999999999,l,2024-04-20 19:00:00,0,0,1,0,-0.4850800000000002
Cadiz,261,2023,La_liga,h,0.441837,0.827497,0.441837,0.827497,"{'att': 160, 'def': 21}","{'att': 226, 'def': 32}",4,2,1,1,0.8986000000000001,d,2024-04-28 12:00:00,0,1,0,1,-0.38566000000000006
Cadiz,261,2023,La_liga,a,0.998827,2.63447,0.998827,2.63447,"{'att': 380, 'def': 10}","{'att': 189, 'def': 18}",4,14,0,3,0.39130000000000004,l,2024-05-04 14:15:00,0,0,1,0,-1.635643
Cadiz,261,2023,La_liga,h,1.42818,0.310309,0.684904,0.310309,"{'att': 240, 'def': 24}","{'att': 175, 'def': 23}",11,3,1,0,2.4436,w,2024-05-12 12:00:00,1,0,0,3,0.37459499999999996
Cadiz,261,2023,La_liga,a,2.85137,1.43788,2.85137,1.43788,"{'att': 247, 'def': 26}","{'att': 165, 'def': 22}",2,7,1,0,2.2756,w,2024-05-15 17:30:00,1,0,0,3,1.4134900000000001
Cadiz,261,2023,La_liga,h,1.36112,0.966249,1.36112,0.966249,"{'att': 244, 'def': 20}","{'att': 221, 'def': 24}",6,6,0,0,1.6891,d,2024-05-19 17:00:00,0,1,0,1,0.3948710000000001
Cadiz,261,2023,La_liga,a,0.494605,3.23442,0.494605,3.23442,"{'att': 244, 'def': 21}","{'att': 287, 'def': 13}",11,11,1,6,0.0882,l,2024-05-25 16:30:00,0,0,1,0,-2.739815
