team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Mallorca,239,2024,La_liga,a,1.48758,0.52078,1.48758,0.52078,"{'att': 295, 'def': 29}","{'att': 214, 'def': 19}",8,5,1,0,2.2209,w,2024-08-31 19:30:00,1,0,0,3,0.9667999999999999
Mallorca,239,2024,La_liga,h,0.345425,2.41884,0.345425,2.41884,"{'att': 208, 'def': 12}","{'att': 215, 'def': 13}",5,12,1,2,0.1728,l,2024-09-14 12:00:00,0,0,1,0,-2.073415
Mallorca,239,2024,La_liga,h,1.56932,0.499139,0.826041,0.499139,"{'att': 300, 'def': 16}","{'att': 202, 'def': 29}",2,8,1,0,2.3552,w,2024-09-17 19:00:00,1,0,0,3,0.326902
Mallorca,239,2024,La_liga,a,1.4369,1.37084,1.4369,1.37084,"{'att': 365, 'def': 22}","{'att': 222, 'def': 25}",2,6,2,1,1.4214,w,2024-09-23 19:00:00,1,0,0,3,0.06606000000000001
Mallorca,239,2024,La_liga,a,2.49026,1.31551,2.49026,1.31551,"{'att': 242, 'def': 24}","{'att': 211, 'def': 27}",3,5,2,1,2.2591,w,2024-09-27 19:00:00,1,0,0,3,1.1747500000000002
Mallorca,239,2024,La_liga,a,1.79839,0.948554,1.79839,0.948554,"{'att': 140, 'def': 24}","{'att': 242, 'def': 21}",4,2,1,2,2.1481,l,2024-10-05 12:00:00,0,0,1,0,0.8498359999999999
Mallorca,239,2024,La_liga,h,2.72076,0.464955,2.72076,0.464955,"{'att': 210, 'def': 17}","{'att': 181, 'def': 19}",7,2,1,0,2.7743,w,2024-10-20 12:00:00,1,0,0,3,2.2558049999999996
Mallorca,239,2024,La_liga,h,0.542356,0.755466,0.542356,0.755466,"{'att': 263, 'def': 15}","{'att': 133, 'def': 20}",1,7,0,0,1.142,d,2024-10-28 20:00:00,0,1,0,1,-0.21311000000000002
Mallorca,239,2024,La_liga,a,0.708287,1.43582,0.708287,1.43582,"{'att': 152, 'def': 19}","{'att': 147, 'def': 28}",3,8,0,1,0.6952,l,2024-11-01 20:00:00,0,0,1,0,-0.7275330000000001
Mallorca,239,2024,La_liga,h,0.735147,0.93863,0.735147,0.93863,"{'att': 314, 'def': 18}","{'att': 295, 'def': 23}",7,3,0,1,1.1046,l,2024-11-10 15:15:00,0,0,1,0,-0.20348299999999997
Mallorca,239,2024,La_liga,a,1.45816,1.15972,1.45816,0.416438,"{'att': 263, 'def': 22}","{'att': 136, 'def': 14}",2,7,3,2,1.5898999999999999,w,2024-11-23 17:30:00,1,0,0,3,1.041722
Mallorca,239,2024,La_liga,h,0.721435,1.33443,0.721435,0.59115,"{'att': 286, 'def': 19}","{'att': 263, 'def': 26}",5,1,2,1,0.7257,w,2024-11-29 20:00:00,1,0,0,3,0.1302850000000001
Mallorca,239,2024,La_liga,h,0.921728,5.38074,0.921728,4.63746,"{'att': 293, 'def': 26}","{'att': 168, 'def': 26}",3,13,1,5,0.0083,l,2024-12-03 18:00:00,0,0,1,0,-3.715732
Mallorca,239,2024,La_liga,a,1.09038,1.19949,1.09038,1.19949,"{'att': 292, 'def': 22}","{'att': 316, 'def': 24}",1,6,0,2,1.2435,l,2024-12-06 20:00:00,0,0,1,0,-0.10911000000000004
Mallorca,239,2024,La_liga,h,1.65091,0.939735,1.65091,0.939735,"{'att': 290, 'def': 10}","{'att': 160, 'def': 23}",2,6,2,1,1.9602000000000002,w,2024-12-14 15:15:00,1,0,0,3,0.7111750000000001
Mallorca,239,2024,La_liga,a,2.06274,0.735241,1.31946,0.735241,"{'att': 146, 'def': 19}","{'att': 144, 'def': 28}",2,1,1,0,2.4213999999999998,w,2024-12-21 13:00:00,1,0,0,3,0.584219
Mallorca,239,2024,La_liga,a,0.390989,2.35437,0.390989,2.35437,"{'att': 202, 'def': 16}","{'att': 331, 'def': 22}",3,20,0,4,0.2061,l,2025-01-20 20:00:00,0,0,1,0,-1.9633809999999998
Mallorca,239,2024,La_liga,h,0.789384,0.59491,0.789384,0.59491,"{'att': 254, 'def': 28}","{'att': 197, 'def': 33}",5,4,0,1,1.4935,l,2025-01-25 13:00:00,0,0,1,0,0.19447399999999992
Mallorca,239,2024,La_liga,a,0.421783,1.59869,0.421783,1.59869,"{'att': 243, 'def': 16}","{'att': 248, 'def': 17}",4,11,0,2,0.4304,l,2025-02-01 17:30:00,0,0,1,0,-1.176907
Mallorca,239,2024,La_liga,h,1.17321,1.81967,0.429936,1.81967,"{'att': 203, 'def': 15}","{'att': 188, 'def': 24}",6,7,1,1,0.7531,d,2025-02-10 20:00:00,0,1,0,1,-1.3897339999999998
Mallorca,239,2024,La_liga,h,2.33414,1.04401,2.33414,1.04401,"{'att': 239, 'def': 11}","{'att': 212, 'def': 19}",9,7,3,1,2.2712,w,2025-02-16 17:30:00,1,0,0,3,1.29013
Mallorca,239,2024,La_liga,a,1.64957,1.5822,1.64957,1.5822,"{'att': 254, 'def': 25}","{'att': 215, 'def': 31}",6,8,1,1,1.413,d,2025-02-24 20:00:00,0,1,0,1,0.06736999999999993
Mallorca,239,2024,La_liga,h,1.83195,1.63763,1.83195,1.63763,"{'att': 196, 'def': 26}","{'att': 184, 'def': 25}",3,3,1,1,1.5203000000000002,d,2025-03-02 17:30:00,0,1,0,1,0.19432000000000005
Mallorca,239,2024,La_liga,a,1.02509,0.938663,1.02509,0.938663,"{'att': 234, 'def': 24}","{'att': 214, 'def': 11}",0,3,1,1,1.3923999999999999,d,2025-03-09 17:30:00,0,1,0,1,0.08642700000000003
Mallorca,239,2024,La_liga,h,2.57036,0.184342,1.08381,0.184342,"{'att': 150, 'def': 17}","{'att': 247, 'def': 14}",9,3,2,1,2.892,w,2025-03-15 15:15:00,1,0,0,3,0.8994679999999999
Mallorca,239,2024,La_liga,a,0.657805,0.731544,0.657805,0.731544,"{'att': 191, 'def': 31}","{'att': 252, 'def': 27}",1,1,0,1,1.1675,l,2025-03-30 17:30:00,0,0,1,0,-0.073739
Mallorca,239,2024,La_liga,h,0.670008,1.12056,0.670008,1.12056,"{'att': 319, 'def': 20}","{'att': 231, 'def': 21}",1,3,1,2,0.9213,l,2025-04-05 16:30:00,0,0,1,0,-0.45055199999999995
Mallorca,239,2024,La_liga,a,0.801126,0.616782,0.801126,0.616782,"{'att': 297, 'def': 13}","{'att': 153, 'def': 31}",4,3,2,0,1.5029000000000001,w,2025-04-12 12:00:00,1,0,0,3,0.18434399999999995
Mallorca,239,2024,La_liga,h,1.06921,0.951824,1.06921,0.951824,"{'att': 176, 'def': 24}","{'att': 221, 'def': 27}",4,8,0,0,1.4794,d,2025-04-19 16:30:00,0,1,0,1,0.11738599999999999
Mallorca,239,2024,La_liga,a,0.326579,3.43457,0.326579,3.43457,"{'att': 358, 'def': 20}","{'att': 104, 'def': 33}",0,22,0,1,0.060899999999999996,l,2025-04-22 19:30:00,0,0,1,0,-3.1079909999999997
Mallorca,239,2024,La_liga,a,0.488126,1.77813,0.488126,1.77813,"{'att': 265, 'def': 15}","{'att': 304, 'def': 31}",5,6,0,1,0.3881,l,2025-05-05 19:00:00,0,0,1,0,-1.290004
Mallorca,239,2024,La_liga,h,1.75638,2.76393,1.75638,2.76393,"{'att': 177, 'def': 21}","{'att': 235, 'def': 13}",4,6,2,1,0.6996,w,2025-05-10 16:30:00,1,0,0,3,-1.0075500000000002
Mallorca,239,2024,La_liga,a,0.475193,3.46174,0.475193,3.46174,"{'att': 287, 'def': 14}","{'att': 157, 'def': 17}",2,16,1,2,0.0837,l,2025-05-14 19:30:00,0,0,1,0,-2.986547
Mallorca,239,2024,La_liga,h,0.809089,1.55977,0.809089,1.55977,"{'att': 78, 'def': 14}","{'att': 358, 'def': 29}",2,6,1,2,0.6712,l,2025-05-18 17:00:00,0,0,1,0,-0.7506810000000002
Mallorca,239,2024,La_liga,a,0.747939,2.11982,0.747939,2.11982,"{'att': 263, 'def': 18}","{'att': 188, 'def': 20}",5,11,0,0,0.4684,d,2025-05-24 19:00:00,0,1,0,1,-1.3718809999999997
